,station_name,poi_name,latitude,longitude,address,distance_m,category
1629,23rd & South,Rita's Italian Ice & Frozen Custard,39.94500564105297,-75.1778077948037,"2124 South Street, Philadelphia, PA 19146",164,Ice Cream Parlor
1630,Amtrak 30th Street Station,The Porch at 30th,39.9548016088665,-75.1818731553905,"2955 Market St, Philadelphia, PA 19104",115,Plaza
1631,Amtrak 30th Street Station,Gigi's Caribbean Soul Food,39.954351044156,-75.18378310050704,"1-49 S 30th St (at Chestnut St), Philadelphia, PA 19104",62,Southern Food Restaurant
1632,Amtrak 30th Street Station,Cira Green,39.952861993280436,-75.18298349158577,"129 S 30th St, Philadelphia, PA 19104",207,Park
1633,Amtrak 30th Street Station,Old Nelson Food Company,39.954803553503204,-75.184543268296,"3000 Market St, Philadelphia, PA 19104",112,Deli
1634,Amtrak 30th Street Station,Beck's Cajun Cafe,39.95544178975986,-75.18215844362064,"2955 Market St, Philadelphia, PA 19104",121,Cajun and Creole Restaurant
1635,Amtrak 30th Street Station,Taco Bell,39.955681,-75.181949,"2951 Market St, Philadelphia, PA 19104",152,Fast Food Restaurant
1636,Amtrak 30th Street Station,Chinese Food Truck,39.9546776061382,-75.18363208865838,"Philadelphia, PA 19104",34,Food Truck
1637,Amtrak 30th Street Station,Pret A Manger - 30th St Station,39.955739,-75.182,"2955 Market St, Philadelphia, PA 19104",154,Sandwich Spot
1638,Amtrak 30th Street Station,World Cafe Live,39.95211406854303,-75.18527110750442,"3025 Walnut St (at 31st St), Philadelphia, PA 19104",337,Music Venue
1639,Amtrak 30th Street Station,Milkhouse,39.95528922017957,-75.18208298437646,"2955 Market St, Philadelphia, PA 19104",116,Sandwich Spot
1640,Broad & Ritner,Scannicchio's,39.919354267886376,-75.17087317296719,"2500 S Broad St, Philadelphia, PA 19145",170,Italian Restaurant
1641,Broad & Ritner,L'Angolo Ristorante,39.91956206367489,-75.17136297948085,"1415 W Porter St, Philadelphia, PA 19145",166,Italian Restaurant
1642,Broad & Ritner,Starbucks,39.92252073,-75.16985776,"2201-2219 S Broad St (at Jackson St), Philadelphia, PA 19148",192,Coffee Shop
1643,Broad & Ritner,Primo Hoagies,39.920900717251776,-75.17342501968085,"1528 W Ritner St (at S Mole St), Philadelphia, PA 19145",263,Sandwich Spot
1644,Broad & Ritner,D'jakarta Cafe,39.92089747932695,-75.17351075725236,"1540 W Ritner St (16th st & Ritner st), Philadelphia, PA 19145",271,Indonesian Restaurant
1645,Broad & Ritner,Caffe Chicco,39.91873892774997,-75.17122391682463,"2532 S Broad St (between Porter & Shunk Streets), Philadelphia, PA 19145",244,Café
1646,Broad & Ritner,SouthHouse,39.91803133431034,-75.1687293334536,"2535 S 13th St (Shunk), Philadelphia, PA 19148",339,Bar
1647,Broad & Ritner,Cacia's Bakery,39.92086196547082,-75.17303578421334,"1526 W Ritner St (S. Mole St.), Philadelphia, PA 19145",230,Bakery
1648,Broad & Ritner,Johnny Chang's,39.91800539292307,-75.1708331907566,"2601 S Broad St (at W Shunk St), Philadelphia, PA 19148",316,Sushi Restaurant
1649,Broad & Ritner,The Pizza Shack,39.91953702960495,-75.1727360415383,"1500 W Porter St, Philadelphia, PA 19145",250,Pizzeria
1650,Broad & Chestnut,Philadelphia Film Center,39.950835000213864,-75.16468287084359,"1412 Chestnut St (at PA-611 (Broad St)), Philadelphia, PA 19102",28,Movie Theater
1651,Broad & Chestnut,The Capital Grille,39.95071559112756,-75.16394206082474,"1338 Chestnut St, Philadelphia, PA 19107",45,Steakhouse
1652,Broad & Chestnut,Del Frisco's Double Eagle Steakhouse,39.9509564,-75.1654591,"1428-1432 Chestnut St (at S 15th St), Philadelphia, PA 19102",91,Steakhouse
1653,Broad & Chestnut,La Colombe Coffee Roasters,39.951659480836746,-75.16523808706552,"1414 S Penn Sq (at S 15th St), Philadelphia, PA 19102",107,Coffee Shop
1654,Broad & Chestnut,Fogo de Chão Brazilian Steakhouse,39.9509166,-75.1629711,"1337 Chestnut St (at Broad St.), Philadelphia, PA 19107",120,Churrascaria
1655,Broad & Chestnut,McGillin's Olde Ale House,39.95022340834235,-75.16257932209294,"1310 Drury St (btwn S 13th & Juniper St), Philadelphia, PA 19107",173,Pub
1656,Broad & Chestnut,Dilworth Park,39.95254156143854,-75.16476631164551,"1 Penn Sq (at Market St), Philadelphia, PA 19102",179,Park
1657,Broad & Chestnut,City Hall Courtyard,39.95248416722534,-75.16359241655339,"1400 John F. Kennedy Blvd, Philadelphia, PA 19102",183,Plaza
1658,Broad & Chestnut,Time,39.94993822300982,-75.1625878724553,"1315 Sansom St (at 13th St), Philadelphia, PA 19107",189,Whisky Bar
1659,Broad & Chestnut,Oyster House,39.950288,-75.166666,"1516 Sansom St (btw 15th St & 16th St), Philadelphia, PA 19102",208,Seafood Restaurant
1660,6th & Brown,Pura Vida,39.9636270884807,-75.1476483742907,"527 Fairmount Ave, Philadelphia, PA 19123",51,Latin American Restaurant
1661,6th & Brown,Federal Donuts,39.96419631618255,-75.14935941662657,"701 N 7th St (at Fairmount Ave), Philadelphia, PA 19123",142,Donut Shop
1662,6th & Brown,Cafe La Maude,39.96421025040534,-75.14441952790673,"816 N 4th St (at Reno St), Philadelphia, PA 19123",278,Café
1663,6th & Brown,Honey's Sit 'n Eat,39.96385375077135,-75.14441370766173,"800 N 4th St (at Brown St), Philadelphia, PA 19123",280,Breakfast Spot
1664,6th & Brown,The Random Tea Room & Curiosity Shop,39.963161,-75.144386,"713 North 4th St (btwn Brown & Fairmount), Philadelphia, PA 19123",299,Tea Room
1665,6th & Brown,Philly Phaithful Showroom,39.96332901324737,-75.1441886452144,"737 N 4th St Fl 1 (Brown), Philadelphia, PA 19123",309,Clothing Store
1666,6th & Brown,City Planter,39.964152009692526,-75.14432255772185,"814 N 4th St (Reno Street), Philadelphia, PA 19123",286,Flower Store
1667,6th & Brown,Silk City,39.961187452455796,-75.14629106668077,"435 Spring Garden St (at 5th St), Philadelphia, PA 19123",343,Diner
1668,6th & Brown,Yards Brewing Company,39.96093133581243,-75.14689333211203,"500 Spring Garden St (at N 5th St), Philadelphia, PA 19123",357,Brewery
1669,6th & Brown,Edgar Allan Poe National Historic Site,39.96203660819035,-75.14978483311826,"532 N 7th St (btwn Green & Spring Garden), Philadelphia, PA 19123",289,Historic and Protected Site
1670,53rd & Baltimore,Rite Aid,39.94734253598584,-75.22886729169144,"5214 Baltimore Ave, Philadelphia, PA 19143",58,Pharmacy
1671,53rd & Baltimore,A.D. Harrington,39.947503415119485,-75.23025376665372,"53rd & Baltimore Avenue, Philadelphia, PA 19143",68,Unknown
1672,53rd & Baltimore,Booker's Restaurant & Bar,39.947997946731576,-75.22430911859367,"5021 Baltimore Ave (51st St.), Philadelphia, PA 19143",441,Southern Food Restaurant
1673,53rd & Baltimore,Headlinez Barbershop,39.94809755705242,-75.23149655694318,"5400-5428 Christian St, Philadelphia, PA 19143",182,Cosmetics Store
1674,53rd & Baltimore,Victory Christian Center,39.94659655204238,-75.2273996596351,"5220 Whitby Ave (at 52nd St.), Philadelphia, PA 19143",207,Church
1675,53rd & Baltimore,8 Brothers Food Market (Jose Ramos Deli),39.94790308112215,-75.23238684668509,"5401 Baltimore Ave (at Christian Street), Philadelphia, PA 19143",251,Deli
1676,53rd & Baltimore,VIX Emporium,39.94806602785534,-75.22392656013055,"5009 Baltimore Ave (50th st.), Philadelphia, PA 19143",474,Arts and Crafts Store
1677,53rd & Baltimore,Cedar Park Cafe,39.94806175441571,-75.2219075585959,"4914 Baltimore Ave (None), Philadelphia, PA 19143",645,Diner
1678,53rd & Baltimore,Satellite Cafe,39.94783793467308,-75.22271117503848,"701 S 50th St (49th Street), Philadelphia, PA 19143",575,Café
1679,53rd & Baltimore,Peoples Baptist Church,39.948198201356504,-75.22466616623578,"5039 Baltimore Ave, Philadelphia, PA 19143",413,Church
1680,56th & Chestnut,Love Letter Train Tour,39.960932160107994,-75.23289425564145,"departs from Mural Arts at the Gallery (9th and Market Streets, Level 2), Philadelphia, PA 19102",156,Art Gallery
1681,56th & Chestnut,Top Shelf,39.96072861356854,-75.23262288380322,"5564 Market St, Philadelphia, PA 19139",146,Lounge
1682,56th & Chestnut,The Fresh Grocer,39.96045805771009,-75.23375380799708,"5601 Chestnut St (at 56th St.), Philadelphia, PA 19139",95,Grocery Store
1683,56th & Chestnut,Rite Aid,39.96017789317079,-75.23443636185866,"5627-99 Chestnut St, Philadelphia, PA 19139",99,Pharmacy
1684,56th & Chestnut,Wendy's,39.96072451003063,-75.23412801464679,"5601 Chestnut St, Philadelphia, PA 19139",133,Fast Food Restaurant
1685,56th & Chestnut,Fresh N Fancy,39.961190696734995,-75.23312621246983,"5601 Market St (at N 56th St.), Philadelphia, PA 19139",179,Breakfast Spot
1686,56th & Chestnut,Hyons 56th & Spruce St,39.95570992194799,-75.23380015912399,"Philadelphia, PA 19139",433,Seafood Restaurant
1687,56th & Chestnut,Kids Smiles,39.96111345813257,-75.23793849117024,"5828 Market St, Philadelphia, PA 19139",410,Dentist
1688,56th & Chestnut,Brown Sugar Bakery & Cafe,39.956472693718695,-75.22550884791522,"219 S 52nd St (at Chancellor St.), Philadelphia, PA 19139",767,Caribbean Restaurant
1689,56th & Chestnut,Top Taste,39.96118545959108,-75.22486763865805,"40 N 52nd St, Philadelphia, PA 19139",759,Caribbean Restaurant
1690,Broad & Snyder,La Rosa Pizza,39.92423602889302,-75.17002880901296,"2106 S Broad St (at Snyder Ave), Philadelphia, PA 19145",45,Pizzeria
1691,Broad & Snyder,Dunkin',39.924816902008665,-75.16921213252351,"2025 S Broad St, Philadelphia, PA 19148",96,Donut Shop
1692,Broad & Snyder,Philly Pretzel Factory,39.92552322603068,-75.16982431823449,"1401 W Passyunk Ave, Philadelphia, PA 19145",170,Bakery
1693,Broad & Snyder,Pho Cyclo Cafe,39.923802966737696,-75.17017298998394,"2124 S Broad St, Philadelphia, PA 19145",54,Vietnamese Restaurant
1694,Broad & Snyder,Café y Chocolate,39.924628,-75.17226,"1532 Snyder Ave, Philadelphia, PA 19145",238,Mexican Restaurant
1695,Broad & Snyder,Starbucks,39.92252073,-75.16985776,"2201-2219 S Broad St (at Jackson St), Philadelphia, PA 19148",165,Coffee Shop
1696,Broad & Snyder,Hibachi 2 Go,39.924332970375225,-75.17029286697561,"1414 Snyder Ave (at S Broad St), Philadelphia, PA 19145",70,Sushi Restaurant
1697,Broad & Snyder,Le Virtù,39.926044241224766,-75.16788506398544,"1927 E Passyunk Ave, Philadelphia, PA 19148",269,Italian Restaurant
1698,Broad & Snyder,Ristorante Pesto,39.92633847119804,-75.16918073650385,"1915 S Broad St (btwn McKean St & Mifflin St), Philadelphia, PA 19148",262,Italian Restaurant
1699,Broad & Snyder,Nick's Charcoal Pit,39.92391293913498,-75.1672577261035,"1242 Snyder Ave, Philadelphia, PA 19148",198,BBQ Joint
1700,6th & Master,The Maas Building,39.97206310231502,-75.1451733332662,"1325 N Randolph St, Pennsylvania",148,Music Venue
1701,6th & Master,Taco Riendo,39.971460413774864,-75.14467287666268,"1301 N 5th St (at Thompson St.), Philadelphia, PA 19122",227,Taco Restaurant
1702,6th & Master,Helm,39.971552051326896,-75.14453863761928,"1303 N 5th St (at W Thompson St), Philadelphia, PA 19122",225,New American Restaurant
1703,6th & Master,Philadelphia Soundstages,39.9757365672808,-75.14420204125636,"1600 N 5th St (Oxford), Philadelphia, PA 19122",327,Arts and Entertainment
1704,6th & Master,Reanimator Coffee,39.97244167095113,-75.14115157563333,"310 W Master St (at Germantown Ave), Philadelphia, PA 19122",430,Café
1705,6th & Master,Everybody Hits,39.97047873135596,-75.14606209446892,"529 W Girard Ave, Philadelphia, PA 19123",300,Sports and Recreation
1706,6th & Master,Tiffin,39.970424014721544,-75.14873063681557,"710 W Girard Ave (Btwn N 7th & N Marshall St), Philadelphia, PA 19123",378,Indian Restaurant
1707,6th & Master,Human Robot,39.97706,-75.143658,"1710 N 5th St, Philadelphia, PA 19122",479,Brewery
1708,6th & Master,Reggae Reggae Vibes,39.97054979007049,-75.14559342821238,"517 W Girard Ave, Philadelphia, PA 19123",295,Caribbean Restaurant
1709,6th & Master,Crane Arts Building,39.9731943326455,-75.14024049194121,"1400 N American St, Philadelphia, PA 19122",500,Art Gallery
1710,Allegheny & Richmond,Donna's Bar,39.9833531974155,-75.1020458930405,"2732 E Allegheny Ave, Philadelphia, PA 19134",89,Bar
1711,Allegheny & Richmond,Byrne's Tavern,39.98415493056724,-75.09899656525549,"3301 Richmond St (at Westmoreland St), Philadelphia, PA 19134",236,Wings Joint
1712,Allegheny & Richmond,PrimoHoagies,39.98288241809735,-75.10464098934723,"2703 E Clearfield St (at Edgemont St), Philadelphia, PA 19134",292,Sandwich Spot
1713,Allegheny & Richmond,The Pizza Store,39.983558654785156,-75.10157775878906,"2727 E Allegheny Ave, Philadelphia, PA 19134",82,Pizzeria
1714,Allegheny & Richmond,The Last Shot,39.983582594528066,-75.10162999030939,"Allegheny (Salmon), Philadelphia, PA ¤19134",86,Bar
1715,Allegheny & Richmond,Polish American Travel Service,39.98360887622632,-75.10236308169657,"2716 Allegheny Ave, Philadelphia, PA 19134",127,Post Office
1716,Allegheny & Richmond,Czerw's Polish Kielbasa,39.986070891552636,-75.09799923419975,"3370 Tilton St, Philadelphia, PA 19134",448,Market
1717,Allegheny & Richmond,Mom Mom’s,39.982202,-75.103106,"3124 Richmond St (E Clementine), Philadelphia, PA 19134",177,Polish Restaurant
1718,Allegheny & Richmond,St. Adalbert Church,39.98462762584903,-75.10229777853864,"2645 E Allegheny Ave, Philadelphia, PA 19134",216,Church
1719,Allegheny & Richmond,Back Fields,39.98202929366233,-75.09860410553222,"Philadelphia, PA 19134",240,Field
1720,"4th & Walnut, NPS",The Center For Growth / Therapy in Philadelphia,39.946498842309815,-75.15094554216923,"233 S 6th St Ste C33, Philadelphia, PA 19106",201,Mental Health Clinic
1721,"4th & Walnut, NPS",Washington Square,39.94713786810694,-75.15229940414429,"210 W Washington Sq (btwn Locust & Walnut St), Philadelphia, PA 19106",293,Park
1722,"4th & Walnut, NPS",Landmark Ritz Five,39.946776574831354,-75.1451368878758,"214 Walnut St (btw 2nd & 3rd), Philadelphia, PA 19106",323,Indie Movie Theater
1723,"4th & Walnut, NPS",Zahav,39.946336958922934,-75.14506448469714,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",342,Israeli Restaurant
1724,"4th & Walnut, NPS",Talula's Garden,39.94714094280398,-75.15347877070249,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",394,New American Restaurant
1725,"4th & Walnut, NPS",The Philadelphia Korean War Memorial At Penn's Landing,39.944947757457015,-75.14346326484629,"109 Spruce St, Philadelphia, PA 19106",531,History Museum
1726,"4th & Walnut, NPS",Mother Bethel AME Church,39.943314801564824,-75.15173181333536,"419 S 6th St, Philadelphia, PA 19147",510,Church
1727,"4th & Walnut, NPS",Shane Confectionery,39.94963729567151,-75.14270358322631,"110 Market St (btwn Front & Letitia), Philadelphia, PA 19106",582,Candy Store
1728,"4th & Walnut, NPS",Spasso Italian Grill,39.94870039431784,-75.14251769263223,"34 S Front St (at Chestnut St), Philadelphia, PA 19106",560,Italian Restaurant
1729,"4th & Walnut, NPS",Bodhi Coffee,39.94285617341323,-75.14545797458909,"410 S 2nd St (Pine St), Philadelphia, PA 19147",577,Café
1730,"Welcome Park, NPS",The Olde Bar,39.946785,-75.14383,"125 Walnut St (at 2nd St), Philadelphia, PA 19106",62,Cocktail Bar
1731,"Welcome Park, NPS",Landmark Ritz Five,39.946776574831354,-75.1451368878758,"214 Walnut St (btw 2nd & 3rd), Philadelphia, PA 19106",112,Indie Movie Theater
1732,"Welcome Park, NPS",Positano Coast by Aldo Lamberti,39.946803446288506,-75.14494694530335,"212 Walnut St Fl 2 (2nd St), Philadelphia, PA 19106",97,Italian Restaurant
1733,"Welcome Park, NPS",Glory Beer Bar & Kitchen,39.94821853469077,-75.1435843403267,"126 Chestnut St, Philadelphia, PA 19106",105,Beer Bar
1734,"Welcome Park, NPS",Zahav,39.946336958922934,-75.14506448469714,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",141,Israeli Restaurant
1735,"Welcome Park, NPS",Khyber Pass Pub,39.94864508904025,-75.14408094779499,"56 S 2nd St (btwn Market & Chestnut St), Philadelphia, PA 19106",146,Gastropub
1736,"Welcome Park, NPS",Han Dynasty,39.94845633567079,-75.14381888707953,"123 Chestnut St, Philadelphia, PA 19106",126,Chinese Restaurant
1737,"Welcome Park, NPS",European Republic,39.94848100323117,-75.14471550531007,"213 Chestnut St, Philadelphia, PA 19106",140,Modern European Restaurant
1738,"Welcome Park, NPS",Sassafras,39.948742859525034,-75.14403822271431,"48 S 2nd St, Philadelphia, PA 19106",157,Lounge
1739,"Welcome Park, NPS",Royal Boucherie,39.94867826918429,-75.14408512484212,"52 S 2nd St, Philadelphia, PA 19106",149,French Restaurant
1740,11th & Reed,Comfort & Floyd,39.933250015829685,-75.16205214820766,"1301 S 11th St (Wharton Street), Philadelphia, PA 19147",38,Breakfast Spot
1741,11th & Reed,Triangle Tavern,39.93220277721176,-75.16108015655877,"1338 S 10th St, Philadelphia, PA 19147",159,Bar
1742,11th & Reed,The Tasty,39.93232243330674,-75.1639701207112,"1401 S 12th St, Philadelphia, PA 19147",156,Vegan and Vegetarian Restaurant
1743,11th & Reed,Cartesian Brewing,39.932778066495466,-75.16038867291388,"1324 E Passyunk Ave (Wharton Street), Philadelphia, PA 19147",182,Brewery
1744,11th & Reed,Mighty Bread Company,39.932290118565575,-75.16482770550657,"1211 Gerritt St, Philadelphia, PA 19147",221,Bakery
1745,11th & Reed,Tiffin Bistro,39.93473682339674,-75.16231901107831,"1100 Federal St, Philadelphia, PA 19147",176,Indian Restaurant
1746,11th & Reed,Columbus Square Dog Park,39.932821131609586,-75.16421656120939,"S 12th St (at Reed St), Philadelphia, PA 19147",152,Dog Park
1747,11th & Reed,Essen Bakery,39.931013398874846,-75.16182339783994,"1437 E Passyunk Ave (at Dickinson St), Philadelphia, PA 19147",243,Bakery
1748,11th & Reed,Columbus Square Park,39.93328535634347,-75.16476631164551,"Wharton & Reed St (btwn S 12th & S 13th St), Philadelphia, PA 19147",195,Park
1749,11th & Reed,Ricci's Hoagies,39.935359615214104,-75.16183427551566,"1165 S 11th St (at Ellsworth St), Philadelphia, PA 19147",251,Sandwich Spot
1750,Girard & Hutchinson,Larry's Steaks,39.97024245215536,-75.1517790555954,"920 W Girard Ave, Philadelphia, PA 19123",51,Sandwich Spot
1751,Girard & Hutchinson,Dunkin',39.97094267362628,-75.15211626334155,"917 W Girard Ave #31, Philadelphia, PA 19123",43,Donut Shop
1752,Girard & Hutchinson,Dollar General,39.97114564686224,-75.15109443677264,"Girard avenue (Hutchinson St.), Philadelphia, PA 19123",72,Grocery Store
1753,Girard & Hutchinson,Tiffin,39.970424014721544,-75.14873063681557,"710 W Girard Ave (Btwn N 7th & N Marshall St), Philadelphia, PA 19123",255,Indian Restaurant
1754,Girard & Hutchinson,Goldman Clinic,39.971400962041386,-75.14999223115531,"801 W Girard Ave (8th and Girard), Philadelphia, PA 19122",165,Hospital
1755,Girard & Hutchinson,Dollar Tree,39.97057049326735,-75.15501537829091,"1100 W Girard Ave, Philadelphia, PA 19123",281,Discount Store
1756,Girard & Hutchinson,Papa John's Pizza,39.97070228113586,-75.14865729029215,"713 W Girard Ave, Philadelphia, PA 19123",259,Pizzeria
1757,Girard & Hutchinson,Harrison Elementary School,39.97218073371944,-75.15344026287858,"1210 West Thompson Street, Philadelphia, PA 19122",220,Elementary School
1758,Girard & Hutchinson,Popeyes Louisiana Kitchen,39.97057049326735,-75.15501537829091,"1100 W Girard Ave, Philadelphia, PA 19123",281,Fried Chicken Joint
1759,Girard & Hutchinson,samba,39.970143,-75.148849,"714 W Girard Ave (franklin), Philadelphia, PA 19123",251,Night Club
1760,34th & Chestnut,GIANT Heirloom Market™,39.95478919283357,-75.19198203173461,"3401 Chestnut St (at S 34th St), Philadelphia, PA 19104",42,Market
1761,34th & Chestnut,White Dog Cafe University City,39.95354810000001,-75.1929486,"3420 Sansom St, Philadelphia, PA 19104",125,American Restaurant
1762,34th & Chestnut,Avril 50,39.95353787445384,-75.1925463825956,"3406 Sansom St (at 34th St), Philadelphia, PA 19104",107,Coffee Shop
1763,34th & Chestnut,New Deck Tavern,39.9535171,-75.1926123,"3408 Sansom St (btwn 34th & 36th St), Philadelphia, PA 19104",112,Restaurant
1764,34th & Chestnut,Goldie,39.95295591874744,-75.1926238698495,"3401 Walnut St, Philadelphia, PA 19104",170,Falafel Restaurant
1765,34th & Chestnut,Modern Eye,39.95309811162112,-75.19286203918064,"3419 Walnut St, Philadelphia, PA 19104",163,Eyecare Store
1766,34th & Chestnut,Wawa,39.9553359586783,-75.19025410364056,"3300 Market St, Philadelphia, PA 19104",180,Convenience Store
1767,34th & Chestnut,La Dominique Creperie,39.95539092960836,-75.19021464203831,"3300 Market St (lunch cart), Philadelphia, PA 19104",187,Creperie
1768,34th & Chestnut,Penn Book Center,39.95344094404671,-75.19228211298696,"130 S 34th St (at Sansom St), Philadelphia, PA 19104",110,Bookstore
1769,34th & Chestnut,DK Sushi,39.9529913,-75.1922872,"3401 Walnut St, Philadelphia, PA 19104",159,Sushi Restaurant
1770,Barnes Foundation,The Barnes Foundation,39.96058740456865,-75.17260610635446,"2025 Benjamin Franklin Pkwy (at N 20th St), Philadelphia, PA 19130",79,Art Museum
1771,Barnes Foundation,Pizzeria Vetri,39.96086620220928,-75.1712205205348,"1939 Callowhill St (btwn N 19th & 20th St), Philadelphia, PA 19130",110,Pizzeria
1772,Barnes Foundation,Free Library of Philadelphia,39.959275539680405,-75.17104169708901,"1901 Vine St (at 19th St), Philadelphia, PA 19103",118,Library
1773,Barnes Foundation,Buena Onda,39.96079412914127,-75.17086170326931,"1901 Callowhill St (at 20th St), Philadelphia, PA 19130",125,Mexican Restaurant
1774,Barnes Foundation,Gyu-Kaku Japanese BBQ,39.96072762984046,-75.17020957431274,"1901 Callowhill St, Philadelphia, PA 19130",168,Japanese Restaurant
1775,Barnes Foundation,Starbucks,39.96090380255267,-75.17157823062112,"1937 Callowhill St (at N 20th St), Philadelphia, PA 19130",99,Coffee Shop
1776,Barnes Foundation,Garden Restaurant at The Barnes Foundation,39.960654,-75.172539,"2025 Benjamin Franklin Pkwy, Philadelphia, PA 19130",81,Restaurant
1777,Barnes Foundation,The Franklin Institute,39.95820899428082,-75.17313681769541,"222 N 20th St (at Winter St), Philadelphia, PA 19103",228,Science Museum
1778,Barnes Foundation,The Train Factory,39.95881303471927,-75.17357392037717,"The Franklin Institute (Floor 1), Philadelphia, PA 19103",193,Exhibit
1779,Barnes Foundation,Le Pain Quotidien,39.96092879340363,-75.17115004662708,"1937 Callowhill St, Philadelphia, PA 19130",119,Bakery
1780,Crescent Park,Bar Amis,39.89662491763111,-75.17551254494923,"4503 S Broad St, Philadelphia, PA 19112",48,Italian Restaurant
1781,Crescent Park,Gatehouse,39.89661545783949,-75.17543431772708,"4503 S Broad St, Philadelphia, PA 19112",44,Pub
1782,Crescent Park,Jefferson University Physicians at the Navy Yard,39.895841756436,-75.17411849583672,"3 Crescent Dr (Off of S Broad St), Philadelphia, PA 19112",100,Medical Center
1783,Crescent Park,Navy Yard Corporate Center,39.895888,-75.174805,"Philadelphia, PA",53,Structure
1784,Crescent Park,Healthmark,39.895785257872156,-75.17477979867525,"1 Crescent Dr, Philadelphia, PA 19112",63,Doctor's Office
1785,Crescent Park,Tastykake Headquarters,39.896024379635406,-75.17410792488661,"3 Crescent Dr, Philadelphia, PA 19112",92,Bakery
1786,Crescent Park,Department of Defense Police Department,39.897160202962546,-75.1758302419056,"4700 S Broad St, Philadelphia, PA 19145",113,Police Station
1787,Crescent Park,Wells Fargo Center,39.901122,-75.171872,"3601 S Broad St (at Pattison Ave), Philadelphia, PA 19148",604,Hockey Stadium
1788,Crescent Park,The Bistro,39.895431,-75.171926,"1001 Intrepid Ave (League Island Blvd), Philadelphia, PA 19112",290,Coffee Shop
1789,Crescent Park,PFS Drive-In,39.89343,-75.17399,"4747 S Broad St, Philadelphia, PA 19112",332,Movie Theater
1790,2nd & Norris,Norris Square Park,39.981190428875585,-75.13568500313676,"Diamond Street (Howard Street), Philadelphia, PA 19122",131,Park
1791,2nd & Norris,Five Sisters,39.979789341181025,-75.1331008967139,"Philadelphia, PA",375,Ice Cream Parlor
1792,2nd & Norris,Liberty Choice,39.97963727445223,-75.13287615771198,"1939 N Front St, Philadelphia, PA 19122",399,Convenience Store
1793,2nd & Norris,Grocery Outlet,39.97885922565891,-75.13794673937336,"1801 N American St, Philadelphia, PA 19122",247,Grocery Store
1794,2nd & Norris,Fermentery Form,39.976365680254986,-75.13740157331392,"1700 N Palethorp St, Philadelphia, PA 19122",516,Brewery
1795,2nd & Norris,Mighty Mick's Gym,39.982340781705666,-75.13210057450046,"2147 N Front St, Philadelphia, PA 19122",459,Sports and Recreation
1796,2nd & Norris,Norris Square,39.97953775973316,-75.13553735291394,"Philadelphia, PA",216,Other Great Outdoors
1797,2nd & Norris,Stateside Vodka,39.976210416334965,-75.13726267506713,"1700 N Hancock St, Philadelphia, PA 19122",533,Distillery
1798,2nd & Norris,Seed on Diamond Gallery,39.981613747267986,-75.13437799875081,"124 Diamond St, Philadelphia, PA 19122",250,Art Gallery
1799,2nd & Norris,Buzz Cafe,39.977471074816684,-75.13501932584151,"1800 N Howard St, Philadelphia, PA 19122",435,Café
1800,Broad & Oxford,Honeygrow,39.97742972464794,-75.15751755550048,"1601 N Broad St (Cecil B Moore Ave), Philadelphia, PA 19122",97,Salad Restaurant
1801,Broad & Oxford,Tropical Smoothie Cafe,39.977931062914465,-75.15840999874148,"1600 N Broad St, Philadelphia, PA 19121",139,Juice Bar
1802,Broad & Oxford,New Barber's Hall,39.97721315321176,-75.15900954973938,"1402 W Oxford St (N. 15th St.), Philadelphia, PA 19121",94,Pub
1803,Broad & Oxford,Pita Chip,39.9780377862915,-75.1584168065293,"1600 N Broad St Ste 7, Philadelphia, PA 19121",151,Mediterranean Restaurant
1804,Broad & Oxford,Wingstop,39.97608676770065,-75.1580479997241,"1501 N Broad St, Philadelphia, PA 19122",67,Wings Joint
1805,Broad & Oxford,Chick-fil-A,39.978203,-75.157508,"1601 N Broad St, Philadelphia, PA 19122",176,Fried Chicken Joint
1806,Broad & Oxford,Sherwin-Williams Paint Store,39.976852,-75.15764,"1501 N Broad St Ste 15, Philadelphia, PA 19122",45,Hardware Store
1807,Broad & Oxford,The Fresh Grocer,39.97663432521896,-75.15787653598112,"1501 N Broad St (at Jefferson St), Philadelphia, PA 19122",22,Market
1808,Broad & Oxford,Foot Locker,39.9780377862915,-75.1584168065293,"1600 N Broad St, Philadelphia, PA 19121",151,Shoe Store
1809,Broad & Oxford,Owl Breakfast & Lunch,39.97870405118039,-75.15919072188692,"1424 Cecil B Moore Ave, Philadelphia, PA 19121",241,Breakfast Spot
1810,23rd & Chestnut,Mütter Museum,39.95325817317365,-75.17665662902431,"19 S 22nd St (at Ludlow St), Philadelphia, PA 19103",115,Science Museum
1811,23rd & Chestnut,American Red Cross,39.95271986921945,-75.17818931788034,"2221 Chestnut St (at S 23rd St), Philadelphia, PA 19103",34,Non-Profit Organization
1812,23rd & Chestnut,Erawan Thai Cuisine,39.95175967423992,-75.17835023927651,"123 S 23rd St (btw Sansom & Walnut), Philadelphia, PA 19103",113,Thai Restaurant
1813,23rd & Chestnut,Rosy's Taco Bar,39.95110946130918,-75.17851029130975,"2220 Walnut St, Philadelphia, PA 19103",186,Taco Restaurant
